millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 96823.13, "g_temp": 25.98, "datetime": "2023-04-21T10:06:54Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
18763213,430945747,17618631,4036030,3799.2637,39070,-2716,25479972,-1.020,0.133,0.023,27.89,61563,7
18763269,430945699,17618358,4036161,3799.7136,38775,-2773,25540449,-0.941,0.113,-0.023,27.88,61560,7
18763325,430945651,17618088,4036311,3799.922,38483,-2780,25587300,-0.992,0.238,0.090,27.88,61558,7
18763381,430945606,17617808,4036430,3800.2512,38500,-2903,25598833,-1.004,0.207,0.051,27.88,61556,7
18763437,430945559,17617529,4036636,3800.4102,38593,-3312,25610063,-1.012,0.238,0.020,27.88,61555,7
18763493,430945513,17617250,4036763,3800.4404,38613,-3295,25618300,-1.016,0.195,-0.070,27.88,61554,6
18763549,430945469,17616971,4036899,3800.509,38557,-3404,25628879,-0.969,0.141,0.000,27.89,61554,6
18763605,430945426,17616695,4037046,3801.055,38397,-3643,25643321,-1.020,0.219,0.012,27.89,61550,6
18763661,430945385,17616420,4037229,3801.1262,38165,-3835,25686207,-1.004,0.254,0.027,27.89,61549,6
18763717,430945346,17616130,4037321,3801.4004,38324,-3928,25692338,-0.984,0.215,0.000,27.89,61547,6
18763773,430945309,17615841,4037412,3801.5156,38393,-4062,25702040,-1.027,0.191,0.020,27.89,61546,6
