millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 98455.78, "g_temp": 31.59, "datetime": "2023-03-02T20:32:17Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
22022652,282943058,-821575921,1227610,988.3541,46826,-1614,23671897,-0.621,0.078,0.605,32.07,88028,12
22022708,282942926,-821576143,1227777,988.58044,46940,-1863,23678234,-0.609,0.094,0.625,32.07,88026,12
22022764,282942791,-821576363,1228048,988.7677,47096,-1915,23677398,-0.629,0.027,0.609,32.07,88024,12
22022820,282942657,-821576585,1228236,988.7593,47135,-1896,23661243,-0.645,0.074,0.629,32.07,88024,12
22022876,282942525,-821576810,1228353,988.67267,47416,-1700,23663941,-0.637,0.055,0.625,32.07,88025,12
22022932,282942395,-821577035,1228484,988.65314,47212,-1949,23699026,-0.641,0.090,0.633,32.07,88025,12
22022988,282942263,-821577261,1228652,988.5637,47513,-2027,23711222,-0.629,0.035,0.637,32.07,88026,12
22023044,282942132,-821577486,1228820,988.5413,47416,-2008,23700305,-0.629,0.027,0.609,32.07,88027,12
22023100,282942002,-821577709,1228955,988.82635,46966,-1733,23697832,-0.648,0.031,0.648,32.07,88024,12
22023156,282941872,-821577932,1229087,988.82635,46922,-1479,23705566,-0.680,-0.016,0.516,32.07,88024,12
22023212,282941742,-821578156,1229201,988.7174,46863,-1544,23698046,-0.465,0.035,0.516,32.07,88025,12
22023268,282941614,-821578381,1229263,988.9605,46972,-1460,23698502,-0.562,0.137,0.707,32.06,88022,12
22023324,282941484,-821578609,1229266,988.9689,47313,-1428,23655884,-0.680,0.031,0.668,32.07,88022,12
22023380,282941356,-821578836,1229312,989.0471,47243,-1284,23716667,-0.656,0.062,0.684,32.07,88021,12
22023436,282941228,-821579060,1229431,989.0807,46908,-1042,23762589,-0.625,0.008,0.719,32.06,88021,12
22023492,282941097,-821579286,1229514,988.78723,47232,-1270,23705216,-0.656,0.148,0.793,32.07,88024,12
22023548,282940966,-821579519,1229460,988.98285,47946,-1347,23645759,-0.637,0.066,0.777,32.07,88022,12
22023604,282940835,-821579745,1229614,989.0248,47593,-1733,23712785,-0.730,-0.062,0.672,32.07,88022,12
22023660,282940705,-821579974,1229723,988.9186,47763,-1599,23741844,-0.637,-0.168,0.609,32.07,88023,12
22023716,282940574,-821580203,1229817,988.9186,47801,-1662,23733396,-0.664,-0.012,0.723,32.07,88023,12
22023772,282940442,-821580435,1229902,989.07227,48216,-1554,23722017,-0.703,0.152,0.734,32.07,88021,12
22023828,282940311,-821580665,1229975,988.9773,48112,-1410,23720347,-0.715,-0.043,0.648,32.06,88022,12
22023884,282940180,-821580894,1230066,988.8515,47944,-1416,23719783,-0.684,0.012,0.703,32.06,88023,12
22023940,282940049,-821581126,1230123,988.73975,48035,-1456,23735843,-0.730,0.012,0.738,32.07,88025,12
22023996,282939913,-821581357,1230324,988.8683,48699,-1667,23718392,-0.750,0.043,0.754,32.07,88023,12
22024052,282939777,-821581585,1230543,988.7817,48420,-1843,23710272,-0.715,0.039,0.711,32.07,88024,12
22024108,282939641,-821581809,1230851,988.9242,48075,-1953,23737583,-0.691,0.035,0.684,32.07,88023,12
22024164,282939510,-821582038,1230972,988.832,47885,-1716,23749979,-0.703,0.020,0.715,32.07,88024,12
22024220,282939378,-821582271,1231082,989.25116,48426,-1888,23725284,-0.617,0.000,0.680,32.07,88019,12
22024276,282939246,-821582501,1231208,989.25116,48129,-1966,23729460,-0.660,-0.035,0.637,32.07,88019,12
22024332,282939115,-821582732,1231330,989.43835,48059,-1979,23737057,-0.688,-0.031,0.707,32.06,88018,12
22024388,282938984,-821582961,1231488,989.43835,47957,-1932,23754056,-0.617,-0.078,0.695,32.06,88018,12
22024444,282938855,-821583196,1231511,989.4216,48369,-1625,23759316,-0.668,-0.074,0.719,32.06,88018,12
22024500,282938725,-821583431,1231573,989.6535,48511,-1916,23741381,-0.668,-0.102,0.656,32.06,88015,12
22024556,282938596,-821583664,1231608,989.73175,48104,-2012,23738342,-0.715,-0.070,0.641,32.06,88015,12
22024612,282938467,-821583897,1231690,989.9022,48162,-1867,23763065,-0.688,-0.129,0.625,32.06,88013,12
22024668,282938338,-821584131,1231741,990.028,48300,-1537,23773881,-0.672,-0.062,0.703,32.06,88012,12
22024724,282938210,-821584368,1231737,990.3242,48490,-1596,23786402,-0.680,-0.059,0.691,32.06,88009,12
22024780,282938081,-821584604,1231784,990.2236,48532,-1774,23778711,-0.691,-0.043,0.656,32.06,88010,12
22024836,282937953,-821584843,1231749,990.2236,48682,-1719,23772343,-0.668,0.023,0.785,32.06,88010,12
22024892,282937822,-821585076,1231909,990.218,48569,-1859,23789191,-0.680,-0.062,0.766,32.06,88010,12
22024948,282937692,-821585308,1232048,990.1957,48335,-1733,23809804,-0.715,0.008,0.777,32.06,88010,12
22025004,282937562,-821585541,1232154,990.0559,48302,-1609,23804728,-0.691,0.027,0.770,32.06,88011,12
22025060,282937431,-821585778,1232240,990.1957,48898,-1534,23806281,-0.727,0.066,0.766,32.06,88010,12
22025116,282937304,-821586015,1232295,990.18445,48668,-1664,23842927,-0.719,0.020,0.754,32.06,88010,12
22025172,282937179,-821586253,1232312,990.3046,48373,-1728,23854059,-0.719,0.008,0.820,32.06,88009,12
22025228,282937051,-821586489,1232417,990.2851,48542,-1866,23853197,-0.711,0.016,0.828,32.06,88009,12
22025284,282936919,-821586728,1232604,990.69867,49263,-2269,23851925,-0.676,0.000,0.773,32.06,88005,12
22025340,282936788,-821586964,1232743,991.1206,49040,-1946,23809413,-0.656,-0.004,0.785,32.06,88001,12
22025396,282936656,-821587202,1232899,991.1206,49328,-2081,23832470,-0.688,0.098,0.777,32.06,88001,12
22025452,282936525,-821587439,1233135,991.21,49233,-2198,23884992,-0.684,0.078,0.754,32.06,88000,12
22025508,282936399,-821587683,1233133,991.50903,49193,-2081,23872861,-0.672,-0.023,0.684,32.06,87997,12
22025564,282936273,-821587924,1233134,991.49506,49015,-1971,23851389,-0.680,-0.043,0.699,32.06,87997,12
22025620,282936150,-821588164,1233126,991.3861,48537,-1620,23890824,-0.672,-0.070,0.668,32.06,87998,12
22025676,282936025,-821588407,1233129,991.44196,48956,-1573,23918105,-0.676,-0.031,0.715,32.06,87997,12
22025732,282935900,-821588650,1233152,991.4699,49106,-1654,23896051,-0.680,-0.070,0.820,32.06,87997,12
22025788,282935771,-821588892,1233207,991.0899,49389,-1659,23865892,-0.723,0.105,0.797,32.06,88001,12
22025844,282935642,-821589131,1233415,991.06195,49233,-2034,23938783,-0.586,0.055,0.777,32.06,88001,12
22025900,282935516,-821589374,1233478,991.2939,49423,-1767,23931373,-0.656,0.070,0.688,32.06,87999,13
22025956,282935389,-821589615,1233560,991.2939,49147,-1637,23894953,-0.641,-0.055,0.629,32.06,87999,13
22026012,282935264,-821589861,1233523,991.64874,49317,-1587,23915300,-0.648,0.070,0.797,32.06,87995,13
22026068,282935137,-821590102,1233701,991.84155,49441,-2066,23960686,-0.633,0.066,0.863,32.06,87993,13
